transaction_id,date_id,date,year,quarter,month,month_name,product_id,product_name,category,customer_id,company_name,segment,region,salesperson_id,salesperson_name,seniority,quantity,revenue,cost,profit,margin_pct
T03844,267,2022-09-24,2022,3,9,September,P013,Support,Services,C0069,Sales,Enterprise,East,S004,Juan Fogaça,Senior,11,186090.08,74436.03,111654.05,60.0
T03845,359,2022-12-25,2022,4,12,December,P006,Laptop,Hardware,C0080,Pacheco,Enterprise,Central,S001,Dr. Luiz Otávio Monteiro,Mid,14,31327.1,10024.67,21302.43,68.0
T03846,652,2023-10-14,2023,4,10,October,P019,Add-on Pack,Subscriptions,C0143,Mendes Gomes Ltda.,SMB,West,S002,Luiz Gustavo Barros,Mid,7,8165.01,4654.06,3510.95,43.0
T03847,46,2022-02-15,2022,1,2,February,P019,Add-on Pack,Subscriptions,C0042,Câmara,Mid-Market,North,S013,Maria Isis Sousa,Mid,17,19829.31,11302.71,8526.6,43.0
T03848,600,2023-08-23,2023,3,8,August,P004,Security Suite,Software,C0034,Rodrigues - EI,Mid-Market,West,S009,Guilherme Alves,Mid,4,5301.28,2120.51,3180.77,60.0
T03849,720,2023-12-21,2023,4,12,December,P019,Add-on Pack,Subscriptions,C0048,Montenegro Cavalcante Ltda.,SMB,Central,S012,Danilo Fonseca,Mid,10,11664.3,6648.65,5015.65,43.0
T03850,601,2023-08-24,2023,3,8,August,P009,Printer,Hardware,C0136,Costela Aparecida Ltda.,SMB,West,S010,Dra. Clarice Moraes,Junior,10,43652.7,17024.55,26628.15,61.0
T03851,381,2023-01-16,2023,1,1,January,P016,Basic Plan,Subscriptions,C0138,Souza e Filhos,Enterprise,Central,S010,Dra. Clarice Moraes,Junior,15,11716.2,3983.51,7732.69,66.0
T03852,118,2022-04-28,2022,2,4,April,P004,Security Suite,Software,C0005,Monteiro Santos S.A.,SMB,Central,S018,Igor Nascimento,Junior,12,15903.84,6361.54,9542.3,60.0
T03853,116,2022-04-26,2022,2,4,April,P006,Laptop,Hardware,C0116,Campos Silveira - EI,Mid-Market,North,S012,Danilo Fonseca,Mid,9,20138.85,6444.43,13694.42,68.0
T03854,260,2022-09-17,2022,3,9,September,P008,Monitor,Hardware,C0176,Alves da Cunha S.A.,SMB,North,S022,Sr. Mateus Abreu,Mid,3,8979.66,4040.85,4938.81,55.0
T03855,305,2022-11-01,2022,4,11,November,P016,Basic Plan,Subscriptions,C0117,Nascimento da Luz Ltda.,Mid-Market,West,S030,Vinicius Martins,Mid,15,11716.2,3983.51,7732.69,66.0
T03856,7,2022-01-07,2022,1,1,January,P005,Cloud Storage,Software,C0154,Albuquerque Cirino S.A.,Mid-Market,Central,S016,Sophia Sampaio,Mid,12,39040.08,17958.44,21081.64,54.0
T03857,366,2023-01-01,2023,1,1,January,P010,Network Switch,Hardware,C0108,Santos,SMB,South,S023,Caleb Duarte,Senior,15,45664.8,16439.33,29225.47,64.0
T03858,523,2023-06-07,2023,2,6,June,P013,Support,Services,C0023,da Rosa S/A,Mid-Market,South,S006,Dr. Antony Souza,Junior,1,16917.28,6766.91,10150.37,60.0
T03859,429,2023-03-05,2023,1,3,March,P014,Training,Services,C0062,Moura,SMB,North,S024,Vicente Ribeiro,Mid,15,246593.25,160285.61,86307.64,35.0
T03860,791,2024-03-01,2024,1,3,March,P007,Server,Hardware,C0013,Oliveira,SMB,South,S025,Bella Fernandes,Junior,11,22305.47,14275.5,8029.97,36.0
T03861,747,2024-01-17,2024,1,1,January,P020,API Access,Subscriptions,C0137,Borges,Mid-Market,North,S024,Vicente Ribeiro,Mid,5,741.5,252.11,489.39,66.0
T03862,367,2023-01-02,2023,1,1,January,P006,Laptop,Hardware,C0020,Souza - ME,SMB,Central,S021,Ana Luiza Cunha,Senior,7,15663.55,5012.34,10651.21,68.0
T03863,313,2022-11-09,2022,4,11,November,P007,Server,Hardware,C0092,Pires,SMB,Central,S024,Vicente Ribeiro,Mid,12,24333.24,15573.27,8759.97,36.0
T03864,538,2023-06-22,2023,2,6,June,P005,Cloud Storage,Software,C0108,Santos,SMB,South,S010,Dra. Clarice Moraes,Junior,6,19520.04,8979.22,10540.82,54.0
T03865,921,2024-07-09,2024,3,7,July,P018,Enterprise Plan,Subscriptions,C0185,Silveira,SMB,South,S015,Liam da Cunha,Mid,3,5357.1,2517.84,2839.26,53.0
T03866,1078,2024-12-13,2024,4,12,December,P012,Implementation,Services,C0152,Monteiro,Mid-Market,South,S026,Vitor Hugo da Costa,Senior,10,55276.9,22663.53,32613.37,59.0
T03867,865,2024-05-14,2024,2,5,May,P006,Laptop,Hardware,C0108,Santos,SMB,South,S009,Guilherme Alves,Mid,4,8950.6,2864.19,6086.41,68.0
T03868,782,2024-02-21,2024,1,2,February,P001,ERP License,Software,C0033,Machado,Enterprise,East,S030,Vinicius Martins,Mid,13,28410.59,9943.71,18466.88,65.0
T03869,334,2022-11-30,2022,4,11,November,P004,Security Suite,Software,C0148,Siqueira Machado S/A,SMB,North,S024,Vicente Ribeiro,Mid,19,25181.08,10072.43,15108.65,60.0
T03870,798,2024-03-08,2024,1,3,March,P019,Add-on Pack,Subscriptions,C0188,da Paz Ltda.,SMB,South,S002,Luiz Gustavo Barros,Mid,5,5832.15,3324.33,2507.82,43.0
T03871,348,2022-12-14,2022,4,12,December,P012,Implementation,Services,C0176,Alves da Cunha S.A.,SMB,North,S018,Igor Nascimento,Junior,18,99498.42,40794.35,58704.07,59.0
T03872,273,2022-09-30,2022,3,9,September,P015,Audit,Services,C0064,Pacheco,SMB,Central,S012,Danilo Fonseca,Mid,1,2099.4,1154.67,944.73,45.0
T03873,963,2024-08-20,2024,3,8,August,P003,BI Tool,Software,C0030,Freitas,SMB,Central,S003,Dra. Agatha Melo,Mid,16,9482.08,3413.55,6068.53,64.0
T03874,720,2023-12-21,2023,4,12,December,P020,API Access,Subscriptions,C0108,Santos,SMB,South,S007,Rebeca Moraes,Junior,16,2372.8,806.75,1566.05,66.0
T03875,500,2023-05-15,2023,2,5,May,P008,Monitor,Hardware,C0073,Ramos,SMB,East,S009,Guilherme Alves,Mid,16,47891.52,21551.18,26340.34,55.0
T03876,685,2023-11-16,2023,4,11,November,P011,Consulting,Services,C0109,Lima - EI,Enterprise,Central,S008,Hellena Cirino,Mid,19,359308.62,183247.4,176061.22,49.0
T03877,79,2022-03-20,2022,1,3,March,P016,Basic Plan,Subscriptions,C0145,da Rosa Santos S.A.,Enterprise,North,S025,Bella Fernandes,Junior,16,12497.28,4249.08,8248.2,66.0
T03878,622,2023-09-14,2023,3,9,September,P009,Printer,Hardware,C0100,Machado das Neves - EI,SMB,South,S006,Dr. Antony Souza,Junior,1,4365.27,1702.46,2662.81,61.0
T03879,947,2024-08-04,2024,3,8,August,P003,BI Tool,Software,C0014,da Rocha,SMB,South,S001,Dr. Luiz Otávio Monteiro,Mid,10,5926.3,2133.47,3792.83,64.0
T03880,358,2022-12-24,2022,4,12,December,P005,Cloud Storage,Software,C0019,Correia,SMB,West,S014,Maria Julia Marques,Mid,2,6506.68,2993.07,3513.61,54.0
T03881,618,2023-09-10,2023,3,9,September,P020,API Access,Subscriptions,C0071,Pacheco,SMB,West,S016,Sophia Sampaio,Mid,14,2076.2,705.91,1370.29,66.0
T03882,507,2023-05-22,2023,2,5,May,P014,Training,Services,C0059,Pires,Mid-Market,South,S028,Ana Luiza Azevedo,Mid,8,131516.4,85485.66,46030.74,35.0
T03883,576,2023-07-30,2023,3,7,July,P015,Audit,Services,C0195,Cavalcante,Enterprise,West,S016,Sophia Sampaio,Mid,6,12596.4,6928.02,5668.38,45.0
T03884,244,2022-09-01,2022,3,9,September,P006,Laptop,Hardware,C0097,Carvalho,SMB,South,S004,Juan Fogaça,Senior,3,6712.95,2148.14,4564.81,68.0
T03885,506,2023-05-21,2023,2,5,May,P004,Security Suite,Software,C0044,Câmara S/A,Mid-Market,Central,S029,Rhavi Fernandes,Junior,16,21205.12,8482.05,12723.07,60.0
T03886,422,2023-02-26,2023,1,2,February,P008,Monitor,Hardware,C0160,da Paz,Enterprise,Central,S006,Dr. Antony Souza,Junior,17,50884.74,22898.13,27986.61,55.0
T03887,217,2022-08-05,2022,3,8,August,P019,Add-on Pack,Subscriptions,C0111,Ferreira,SMB,Central,S015,Liam da Cunha,Mid,12,13997.16,7978.38,6018.78,43.0
T03888,1009,2024-10-05,2024,4,10,October,P005,Cloud Storage,Software,C0011,da Cruz,Mid-Market,East,S028,Ana Luiza Azevedo,Mid,19,61813.46,28434.19,33379.27,54.0
T03889,330,2022-11-26,2022,4,11,November,P013,Support,Services,C0106,Moreira - EI,Enterprise,South,S022,Sr. Mateus Abreu,Mid,3,50751.84,20300.74,30451.1,60.0
T03890,650,2023-10-12,2023,4,10,October,P016,Basic Plan,Subscriptions,C0002,Machado Barbosa - EI,SMB,West,S008,Hellena Cirino,Mid,13,10154.04,3452.37,6701.67,66.0
T03891,391,2023-01-26,2023,1,1,January,P001,ERP License,Software,C0125,Aragão Moreira S/A,Mid-Market,South,S001,Dr. Luiz Otávio Monteiro,Mid,16,34966.88,12238.41,22728.47,65.0
T03892,381,2023-01-16,2023,1,1,January,P013,Support,Services,C0196,Duarte,SMB,North,S013,Maria Isis Sousa,Mid,11,186090.08,74436.03,111654.05,60.0
T03893,742,2024-01-12,2024,1,1,January,P011,Consulting,Services,C0145,da Rosa Santos S.A.,Enterprise,North,S027,Helena Pimenta,Mid,16,302575.68,154313.6,148262.08,49.0
T03894,820,2024-03-30,2024,1,3,March,P008,Monitor,Hardware,C0094,da Costa Novaes S/A,SMB,South,S018,Igor Nascimento,Junior,2,5986.44,2693.9,3292.54,55.0
T03895,673,2023-11-04,2023,4,11,November,P008,Monitor,Hardware,C0168,Martins,SMB,South,S018,Igor Nascimento,Junior,4,11972.88,5387.8,6585.08,55.0
T03896,513,2023-05-28,2023,2,5,May,P014,Training,Services,C0174,Machado,SMB,South,S013,Maria Isis Sousa,Mid,4,65758.2,42742.83,23015.37,35.0
T03897,949,2024-08-06,2024,3,8,August,P013,Support,Services,C0093,Nunes Machado e Filhos,SMB,East,S022,Sr. Mateus Abreu,Mid,17,287593.76,115037.5,172556.26,60.0
T03898,930,2024-07-18,2024,3,7,July,P003,BI Tool,Software,C0004,Silva - ME,SMB,West,S030,Vinicius Martins,Mid,1,592.63,213.35,379.28,64.0
T03899,913,2024-07-01,2024,3,7,July,P004,Security Suite,Software,C0166,Sá Peixoto - ME,SMB,South,S014,Maria Julia Marques,Mid,1,1325.32,530.13,795.19,60.0
T03900,644,2023-10-06,2023,4,10,October,P020,API Access,Subscriptions,C0063,Marques,SMB,Central,S011,Dr. Vitor Gabriel Caldeira,Mid,5,741.5,252.11,489.39,66.0
T03901,427,2023-03-03,2023,1,3,March,P015,Audit,Services,C0029,Pacheco Rios S/A,Enterprise,North,S007,Rebeca Moraes,Junior,12,25192.8,13856.04,11336.76,45.0
T03902,502,2023-05-17,2023,2,5,May,P015,Audit,Services,C0019,Correia,SMB,West,S018,Igor Nascimento,Junior,6,12596.4,6928.02,5668.38,45.0
T03903,730,2023-12-31,2023,4,12,December,P013,Support,Services,C0091,Fernandes - ME,Enterprise,South,S021,Ana Luiza Cunha,Senior,6,101503.68,40601.47,60902.21,60.0
T03904,71,2022-03-12,2022,1,3,March,P009,Printer,Hardware,C0029,Pacheco Rios S/A,Enterprise,North,S022,Sr. Mateus Abreu,Mid,17,74209.59,28941.74,45267.85,61.0
T03905,478,2023-04-23,2023,2,4,April,P010,Network Switch,Hardware,C0163,Mendes e Filhos,Enterprise,North,S004,Juan Fogaça,Senior,13,39576.16,14247.42,25328.74,64.0
T03906,457,2023-04-02,2023,2,4,April,P012,Implementation,Services,C0116,Campos Silveira - EI,Mid-Market,North,S017,Mirella Brito,Mid,8,44221.52,18130.82,26090.7,59.0
T03907,189,2022-07-08,2022,3,7,July,P014,Training,Services,C0070,Pacheco e Filhos,SMB,West,S019,Alexia das Neves,Mid,12,197274.6,128228.49,69046.11,35.0
T03908,291,2022-10-18,2022,4,10,October,P001,ERP License,Software,C0123,Cassiano Monteiro - EI,Enterprise,East,S014,Maria Julia Marques,Mid,15,32781.45,11473.51,21307.94,65.0
T03909,920,2024-07-08,2024,3,7,July,P014,Training,Services,C0023,da Rosa S/A,Mid-Market,South,S010,Dra. Clarice Moraes,Junior,19,312351.45,203028.44,109323.01,35.0
T03910,292,2022-10-19,2022,4,10,October,P014,Training,Services,C0046,Pacheco Pereira Ltda.,Enterprise,South,S025,Bella Fernandes,Junior,17,279472.35,181657.03,97815.32,35.0
T03911,756,2024-01-26,2024,1,1,January,P008,Monitor,Hardware,C0172,Costela S/A,SMB,East,S029,Rhavi Fernandes,Junior,9,26938.98,12122.54,14816.44,55.0
T03912,377,2023-01-12,2023,1,1,January,P016,Basic Plan,Subscriptions,C0176,Alves da Cunha S.A.,SMB,North,S006,Dr. Antony Souza,Junior,18,14059.44,4780.21,9279.23,66.0
T03913,508,2023-05-23,2023,2,5,May,P014,Training,Services,C0180,Farias,SMB,North,S018,Igor Nascimento,Junior,2,32879.1,21371.42,11507.68,35.0
T03914,528,2023-06-12,2023,2,6,June,P001,ERP License,Software,C0008,Cassiano,SMB,South,S025,Bella Fernandes,Junior,11,24039.73,8413.91,15625.82,65.0
T03915,559,2023-07-13,2023,3,7,July,P016,Basic Plan,Subscriptions,C0183,Rios Ramos e Filhos,Mid-Market,South,S004,Juan Fogaça,Senior,17,13278.36,4514.64,8763.72,66.0
T03916,1055,2024-11-20,2024,4,11,November,P018,Enterprise Plan,Subscriptions,C0066,Sousa e Filhos,SMB,South,S011,Dr. Vitor Gabriel Caldeira,Mid,18,32142.6,15107.02,17035.58,53.0
T03917,260,2022-09-17,2022,3,9,September,P007,Server,Hardware,C0168,Martins,SMB,South,S013,Maria Isis Sousa,Mid,15,30416.55,19466.59,10949.96,36.0
T03918,421,2023-02-25,2023,1,2,February,P015,Audit,Services,C0159,Rocha - EI,SMB,East,S008,Hellena Cirino,Mid,7,14695.8,8082.69,6613.11,45.0
T03919,304,2022-10-31,2022,4,10,October,P017,Pro Plan,Subscriptions,C0176,Alves da Cunha S.A.,SMB,North,S010,Dra. Clarice Moraes,Junior,16,3532.16,1448.19,2083.97,59.0
T03920,942,2024-07-30,2024,3,7,July,P019,Add-on Pack,Subscriptions,C0100,Machado das Neves - EI,SMB,South,S023,Caleb Duarte,Senior,1,1166.43,664.87,501.56,43.0
T03921,1063,2024-11-28,2024,4,11,November,P013,Support,Services,C0061,Rodrigues,Mid-Market,South,S028,Ana Luiza Azevedo,Mid,18,304511.04,121804.42,182706.62,60.0
T03922,542,2023-06-26,2023,2,6,June,P009,Printer,Hardware,C0112,da Costa,SMB,West,S011,Dr. Vitor Gabriel Caldeira,Mid,8,34922.16,13619.64,21302.52,61.0
T03923,1090,2024-12-25,2024,4,12,December,P015,Audit,Services,C0052,Cavalcante,Mid-Market,South,S003,Dra. Agatha Melo,Mid,7,14695.8,8082.69,6613.11,45.0
T03924,108,2022-04-18,2022,2,4,April,P003,BI Tool,Software,C0166,Sá Peixoto - ME,SMB,South,S015,Liam da Cunha,Mid,2,1185.26,426.69,758.57,64.0
T03925,268,2022-09-25,2022,3,9,September,P001,ERP License,Software,C0036,Cassiano Ltda.,Mid-Market,East,S008,Hellena Cirino,Mid,12,26225.16,9178.81,17046.35,65.0
T03926,222,2022-08-10,2022,3,8,August,P016,Basic Plan,Subscriptions,C0112,da Costa,SMB,West,S020,Joana Vieira,Mid,16,12497.28,4249.08,8248.2,66.0
T03927,693,2023-11-24,2023,4,11,November,P008,Monitor,Hardware,C0087,Cardoso,SMB,West,S018,Igor Nascimento,Junior,9,26938.98,12122.54,14816.44,55.0
T03928,255,2022-09-12,2022,3,9,September,P013,Support,Services,C0183,Rios Ramos e Filhos,Mid-Market,South,S027,Helena Pimenta,Mid,11,186090.08,74436.03,111654.05,60.0
T03929,253,2022-09-10,2022,3,9,September,P008,Monitor,Hardware,C0085,Aragão,Mid-Market,South,S021,Ana Luiza Cunha,Senior,15,44898.3,20204.24,24694.06,55.0
T03930,257,2022-09-14,2022,3,9,September,P017,Pro Plan,Subscriptions,C0013,Oliveira,SMB,South,S001,Dr. Luiz Otávio Monteiro,Mid,3,662.28,271.53,390.75,59.0
T03931,383,2023-01-18,2023,1,1,January,P014,Training,Services,C0165,Vieira Ltda.,SMB,Central,S029,Rhavi Fernandes,Junior,13,213714.15,138914.2,74799.95,35.0
T03932,442,2023-03-18,2023,1,3,March,P007,Server,Hardware,C0047,Duarte,SMB,South,S024,Vicente Ribeiro,Mid,13,26361.01,16871.05,9489.96,36.0
T03933,599,2023-08-22,2023,3,8,August,P015,Audit,Services,C0090,Costela,Mid-Market,West,S030,Vinicius Martins,Mid,2,4198.8,2309.34,1889.46,45.0
T03934,390,2023-01-25,2023,1,1,January,P016,Basic Plan,Subscriptions,C0199,Ribeiro da Mota S.A.,SMB,West,S008,Hellena Cirino,Mid,6,4686.48,1593.4,3093.08,66.0
T03935,582,2023-08-05,2023,3,8,August,P019,Add-on Pack,Subscriptions,C0022,Borges - ME,SMB,South,S003,Dra. Agatha Melo,Mid,6,6998.58,3989.19,3009.39,43.0
T03936,1068,2024-12-03,2024,4,12,December,P006,Laptop,Hardware,C0167,Vargas,SMB,South,S001,Dr. Luiz Otávio Monteiro,Mid,12,26851.8,8592.58,18259.22,68.0
T03937,598,2023-08-21,2023,3,8,August,P001,ERP License,Software,C0058,da Conceição S.A.,SMB,South,S020,Joana Vieira,Mid,4,8741.72,3059.6,5682.12,65.0
T03938,19,2022-01-19,2022,1,1,January,P012,Implementation,Services,C0030,Freitas,SMB,Central,S025,Bella Fernandes,Junior,5,27638.45,11331.76,16306.69,59.0
T03939,607,2023-08-30,2023,3,8,August,P018,Enterprise Plan,Subscriptions,C0146,Jesus,SMB,East,S016,Sophia Sampaio,Mid,8,14285.6,6714.23,7571.37,53.0
T03940,33,2022-02-02,2022,1,2,February,P016,Basic Plan,Subscriptions,C0106,Moreira - EI,Enterprise,South,S009,Guilherme Alves,Mid,6,4686.48,1593.4,3093.08,66.0
T03941,862,2024-05-11,2024,2,5,May,P012,Implementation,Services,C0146,Jesus,SMB,East,S017,Mirella Brito,Mid,3,16583.07,6799.06,9784.01,59.0
T03942,155,2022-06-04,2022,2,6,June,P020,API Access,Subscriptions,C0074,Pinto,Mid-Market,West,S027,Helena Pimenta,Mid,8,1186.4,403.38,783.02,66.0
T03943,905,2024-06-23,2024,2,6,June,P013,Support,Services,C0167,Vargas,SMB,South,S016,Sophia Sampaio,Mid,19,321428.32,128571.33,192856.99,60.0
T03944,405,2023-02-09,2023,1,2,February,P008,Monitor,Hardware,C0094,da Costa Novaes S/A,SMB,South,S023,Caleb Duarte,Senior,11,32925.42,14816.44,18108.98,55.0
T03945,844,2024-04-23,2024,2,4,April,P001,ERP License,Software,C0154,Albuquerque Cirino S.A.,Mid-Market,Central,S006,Dr. Antony Souza,Junior,18,39337.74,13768.21,25569.53,65.0
T03946,747,2024-01-17,2024,1,1,January,P007,Server,Hardware,C0071,Pacheco,SMB,West,S030,Vinicius Martins,Mid,10,20277.7,12977.73,7299.97,36.0
T03947,271,2022-09-28,2022,3,9,September,P015,Audit,Services,C0007,Almeida,Mid-Market,West,S023,Caleb Duarte,Senior,12,25192.8,13856.04,11336.76,45.0
T03948,770,2024-02-09,2024,1,2,February,P013,Support,Services,C0197,Siqueira S/A,SMB,North,S007,Rebeca Moraes,Junior,8,135338.24,54135.3,81202.94,60.0
T03949,172,2022-06-21,2022,2,6,June,P013,Support,Services,C0065,Albuquerque S/A,Enterprise,West,S024,Vicente Ribeiro,Mid,19,321428.32,128571.33,192856.99,60.0
T03950,274,2022-10-01,2022,4,10,October,P009,Printer,Hardware,C0046,Pacheco Pereira Ltda.,Enterprise,South,S016,Sophia Sampaio,Mid,16,69844.32,27239.28,42605.04,61.0
T03951,259,2022-09-16,2022,3,9,September,P015,Audit,Services,C0018,Ferreira,Enterprise,North,S008,Hellena Cirino,Mid,18,37789.2,20784.06,17005.14,45.0
T03952,422,2023-02-26,2023,1,2,February,P004,Security Suite,Software,C0141,Gomes S/A,SMB,North,S010,Dra. Clarice Moraes,Junior,9,11927.88,4771.15,7156.73,60.0
T03953,364,2022-12-30,2022,4,12,December,P013,Support,Services,C0153,Cavalcante Moura S.A.,SMB,Central,S014,Maria Julia Marques,Mid,4,67669.12,27067.65,40601.47,60.0
T03954,378,2023-01-13,2023,1,1,January,P012,Implementation,Services,C0008,Cassiano,SMB,South,S011,Dr. Vitor Gabriel Caldeira,Mid,9,49749.21,20397.18,29352.03,59.0
T03955,580,2023-08-03,2023,3,8,August,P005,Cloud Storage,Software,C0074,Pinto,Mid-Market,West,S002,Luiz Gustavo Barros,Mid,2,6506.68,2993.07,3513.61,54.0
T03956,891,2024-06-09,2024,2,6,June,P007,Server,Hardware,C0160,da Paz,Enterprise,Central,S012,Danilo Fonseca,Mid,9,18249.93,11679.96,6569.97,36.0
T03957,722,2023-12-23,2023,4,12,December,P008,Monitor,Hardware,C0145,da Rosa Santos S.A.,Enterprise,North,S028,Ana Luiza Azevedo,Mid,9,26938.98,12122.54,14816.44,55.0
T03958,881,2024-05-30,2024,2,5,May,P005,Cloud Storage,Software,C0102,Moraes e Filhos,Enterprise,South,S028,Ana Luiza Azevedo,Mid,18,58560.12,26937.66,31622.46,54.0
T03959,605,2023-08-28,2023,3,8,August,P009,Printer,Hardware,C0079,Souza Lopes - EI,SMB,East,S020,Joana Vieira,Mid,11,48017.97,18727.01,29290.96,61.0
T03960,22,2022-01-22,2022,1,1,January,P014,Training,Services,C0079,Souza Lopes - EI,SMB,East,S020,Joana Vieira,Mid,13,213714.15,138914.2,74799.95,35.0
T03961,383,2023-01-18,2023,1,1,January,P012,Implementation,Services,C0121,da Rosa,SMB,East,S013,Maria Isis Sousa,Mid,6,33166.14,13598.12,19568.02,59.0
T03962,134,2022-05-14,2022,2,5,May,P004,Security Suite,Software,C0176,Alves da Cunha S.A.,SMB,North,S015,Liam da Cunha,Mid,9,11927.88,4771.15,7156.73,60.0
T03963,1049,2024-11-14,2024,4,11,November,P020,API Access,Subscriptions,C0063,Marques,SMB,Central,S027,Helena Pimenta,Mid,16,2372.8,806.75,1566.05,66.0
T03964,503,2023-05-18,2023,2,5,May,P008,Monitor,Hardware,C0040,Silva Leão S/A,SMB,West,S026,Vitor Hugo da Costa,Senior,4,11972.88,5387.8,6585.08,55.0
T03965,144,2022-05-24,2022,2,5,May,P017,Pro Plan,Subscriptions,C0084,Guerra e Filhos,SMB,North,S012,Danilo Fonseca,Mid,2,441.52,181.02,260.5,59.0
T03966,224,2022-08-12,2022,3,8,August,P008,Monitor,Hardware,C0015,Carvalho,SMB,Central,S013,Maria Isis Sousa,Mid,7,20952.54,9428.64,11523.9,55.0
T03967,220,2022-08-08,2022,3,8,August,P001,ERP License,Software,C0099,Nogueira,SMB,South,S008,Hellena Cirino,Mid,15,32781.45,11473.51,21307.94,65.0
T03968,179,2022-06-28,2022,2,6,June,P020,API Access,Subscriptions,C0134,Pastor,Mid-Market,North,S016,Sophia Sampaio,Mid,6,889.8,302.53,587.27,66.0
T03969,433,2023-03-09,2023,1,3,March,P002,CRM License,Software,C0121,da Rosa,SMB,East,S030,Vinicius Martins,Mid,11,13221.78,7271.98,5949.8,45.0
T03970,265,2022-09-22,2022,3,9,September,P004,Security Suite,Software,C0063,Marques,SMB,Central,S029,Rhavi Fernandes,Junior,17,22530.44,9012.18,13518.26,60.0
T03971,954,2024-08-11,2024,3,8,August,P001,ERP License,Software,C0136,Costela Aparecida Ltda.,SMB,West,S029,Rhavi Fernandes,Junior,4,8741.72,3059.6,5682.12,65.0
T03972,429,2023-03-05,2023,1,3,March,P007,Server,Hardware,C0128,da Rosa,Mid-Market,West,S003,Dra. Agatha Melo,Mid,19,38527.63,24657.68,13869.95,36.0
T03973,416,2023-02-20,2023,1,2,February,P001,ERP License,Software,C0112,da Costa,SMB,West,S028,Ana Luiza Azevedo,Mid,7,15298.01,5354.3,9943.71,65.0
T03974,727,2023-12-28,2023,4,12,December,P009,Printer,Hardware,C0111,Ferreira,SMB,Central,S029,Rhavi Fernandes,Junior,11,48017.97,18727.01,29290.96,61.0
T03975,197,2022-07-16,2022,3,7,July,P003,BI Tool,Software,C0032,Pereira da Luz - EI,Mid-Market,Central,S013,Maria Isis Sousa,Mid,13,7704.19,2773.51,4930.68,64.0
T03976,1077,2024-12-12,2024,4,12,December,P012,Implementation,Services,C0045,da Luz,Mid-Market,West,S012,Danilo Fonseca,Mid,3,16583.07,6799.06,9784.01,59.0
T03977,480,2023-04-25,2023,2,4,April,P019,Add-on Pack,Subscriptions,C0122,Sales Souza - EI,SMB,North,S019,Alexia das Neves,Mid,14,16330.02,9308.11,7021.91,43.0
T03978,890,2024-06-08,2024,2,6,June,P015,Audit,Services,C0180,Farias,SMB,North,S029,Rhavi Fernandes,Junior,2,4198.8,2309.34,1889.46,45.0
T03979,925,2024-07-13,2024,3,7,July,P016,Basic Plan,Subscriptions,C0082,Teixeira,Enterprise,East,S002,Luiz Gustavo Barros,Mid,18,14059.44,4780.21,9279.23,66.0
T03980,123,2022-05-03,2022,2,5,May,P010,Network Switch,Hardware,C0013,Oliveira,SMB,South,S001,Dr. Luiz Otávio Monteiro,Mid,5,15221.6,5479.78,9741.82,64.0
T03981,778,2024-02-17,2024,1,2,February,P006,Laptop,Hardware,C0024,Machado Peixoto S/A,Enterprise,North,S008,Hellena Cirino,Mid,13,29089.45,9308.62,19780.83,68.0
T03982,348,2022-12-14,2022,4,12,December,P017,Pro Plan,Subscriptions,C0168,Martins,SMB,South,S030,Vinicius Martins,Mid,13,2869.88,1176.65,1693.23,59.0
T03983,29,2022-01-29,2022,1,1,January,P017,Pro Plan,Subscriptions,C0014,da Rocha,SMB,South,S009,Guilherme Alves,Mid,14,3090.64,1267.16,1823.48,59.0
T03984,975,2024-09-01,2024,3,9,September,P019,Add-on Pack,Subscriptions,C0070,Pacheco e Filhos,SMB,West,S025,Bella Fernandes,Junior,12,13997.16,7978.38,6018.78,43.0
T03985,35,2022-02-04,2022,1,2,February,P018,Enterprise Plan,Subscriptions,C0062,Moura,SMB,North,S027,Helena Pimenta,Mid,13,23214.1,10910.63,12303.47,53.0
